,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Family,Family_label,Deck,Ticket_Class,Surname,FamilyGroup
934,935,,2,"Corbett, Mrs. Walter H (Irene Colvin)",female,30.0,0,0,237249,13.0,Unknown,S,Mrs,1,1,U,1,Corbett,1
935,936,,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",female,45.0,1,0,11753,52.5542,D19,S,Mrs,2,2,D,2,Kimball,2
936,937,,3,"Peltomaki, Mr. Nikolai Johannes",male,25.0,0,0,STON/O 2. 3101291,7.925,Unknown,S,Mr,1,1,U,1,Peltomaki,1
937,938,,1,"Chevre, Mr. Paul Romaine",male,45.0,0,0,PC 17594,29.7,A9,C,Mr,1,1,A,1,Chevre,1
938,939,,3,"Shaughnessy, Mr. Patrick",male,28.226255994772455,0,0,370374,7.75,Unknown,Q,Mr,1,1,U,1,Shaughnessy,1
939,940,,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60.0,0,0,11813,76.2917,D15,C,Mrs,1,1,D,2,Bucknell,1
940,941,,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",female,36.0,0,2,C.A. 37671,15.9,Unknown,S,Mrs,3,2,U,2,Coutts,3
941,942,,1,"Smith, Mr. Lucien Philip",male,24.0,1,0,13695,60.0,C31,S,Mr,2,2,C,2,Smith,6
942,943,,2,"Pulbaum, Mr. Franz",male,27.0,0,0,SC/PARIS 2168,15.0333,Unknown,C,Mr,1,1,U,1,Pulbaum,1
943,944,,2,"Hocking, Miss. Ellen Nellie""""",female,20.0,2,1,29105,23.0,Unknown,S,Miss,4,2,U,2,Hocking,4
944,945,,1,"Fortune, Miss. Ethel Flora",female,28.0,3,2,19950,263.0,C23 C25 C27,S,Miss,6,1,C,1,Fortune,6
945,946,,2,"Mangiavacchi, Mr. Serafino Emilio",male,32.535640595957396,0,0,SC/A.3 2861,15.5792,Unknown,C,Mr,1,1,U,1,Mangiavacchi,1
946,947,,3,"Rice, Master. Albert",male,10.0,4,1,382652,29.125,Unknown,Q,Master,6,1,U,1,Rice,6
947,948,,3,"Cor, Mr. Bartol",male,35.0,0,0,349230,7.8958,Unknown,S,Mr,1,1,U,1,Cor,3
948,949,,3,"Abelseth, Mr. Olaus Jorgensen",male,25.0,0,0,348122,7.65,F G63,S,Mr,1,1,F,1,Abelseth,2
949,950,,3,"Davison, Mr. Thomas Henry",male,28.226255994772455,1,0,386525,16.1,Unknown,S,Mr,2,2,U,2,Davison,2
950,951,,1,"Chaudanson, Miss. Victorine",female,36.0,0,0,PC 17608,262.375,B61,C,Miss,1,1,B,1,Chaudanson,1
951,952,,3,"Dika, Mr. Mirko",male,17.0,0,0,349232,7.8958,Unknown,S,Mr,1,1,U,1,Dika,1
952,953,,2,"McCrae, Mr. Arthur Gordon",male,32.0,0,0,237216,13.5,Unknown,S,Mr,1,1,U,1,McCrae,1
953,954,,3,"Bjorklund, Mr. Ernst Herbert",male,18.0,0,0,347090,7.75,Unknown,S,Mr,1,1,U,1,Bjorklund,1
954,955,,3,"Bradley, Miss. Bridget Delia",female,22.0,0,0,334914,7.725,Unknown,Q,Miss,1,1,U,1,Bradley,2
955,956,,1,"Ryerson, Master. John Borie",male,13.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,Master,5,1,B,1,Ryerson,5
956,957,,2,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",female,33.34331035540732,0,0,F.C.C. 13534,21.0,Unknown,S,Mrs,1,1,U,2,Corey,1
957,958,,3,"Burns, Miss. Mary Delia",female,18.0,0,0,330963,7.8792,Unknown,Q,Miss,1,1,U,1,Burns,2
958,959,,1,"Moore, Mr. Clarence Bloomfield",male,47.0,0,0,113796,42.4,Unknown,S,Mr,1,1,U,2,Moore,2
959,960,,1,"Tucker, Mr. Gilbert Milligan Jr",male,31.0,0,0,2543,28.5375,C53,C,Mr,1,1,C,1,Tucker,1
960,961,,1,"Fortune, Mrs. Mark (Mary McDougald)",female,60.0,1,4,19950,263.0,C23 C25 C27,S,Mrs,6,1,C,1,Fortune,6
961,962,,3,"Mulvihill, Miss. Bertha E",female,24.0,0,0,382653,7.75,Unknown,Q,Miss,1,1,U,1,Mulvihill,1
962,963,,3,"Minkoff, Mr. Lazar",male,21.0,0,0,349211,7.8958,Unknown,S,Mr,1,1,U,1,Minkoff,1
963,964,,3,"Nieminen, Miss. Manta Josefina",female,29.0,0,0,3101297,7.925,Unknown,S,Miss,1,1,U,1,Nieminen,1
964,965,,1,"Ovies y Rodriguez, Mr. Servando",male,28.5,0,0,PC 17562,27.7208,D43,C,Mr,1,1,D,1,Ovies y Rodriguez,1
965,966,,1,"Geiger, Miss. Amalie",female,35.0,0,0,113503,211.5,C130,C,Miss,1,1,C,1,Geiger,1
966,967,,1,"Keeping, Mr. Edwin",male,32.5,0,0,113503,211.5,C132,C,Mr,1,1,C,1,Keeping,1
967,968,,3,"Miles, Mr. Frank",male,28.226255994772455,0,0,359306,8.05,Unknown,S,Mr,1,1,U,1,Miles,1
968,969,,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",female,55.0,2,0,11770,25.7,C101,S,Mrs,3,2,C,1,Cornell,1
969,970,,2,"Aldworth, Mr. Charles Augustus",male,30.0,0,0,248744,13.0,Unknown,S,Mr,1,1,U,1,Aldworth,1
970,971,,3,"Doyle, Miss. Elizabeth",female,24.0,0,0,368702,7.75,Unknown,Q,Miss,1,1,U,1,Doyle,1
971,972,,3,"Boulos, Master. Akar",male,6.0,1,1,2678,15.2458,Unknown,C,Master,3,2,U,2,Boulos,4
972,973,,1,"Straus, Mr. Isidor",male,67.0,1,0,PC 17483,221.7792,C55 C57,S,Mr,2,2,C,2,Straus,2
973,974,,1,"Case, Mr. Howard Brown",male,49.0,0,0,19924,26.0,Unknown,S,Mr,1,1,U,1,Case,1
974,975,,3,"Demetri, Mr. Marinko",male,28.226255994772455,0,0,349238,7.8958,Unknown,S,Mr,1,1,U,1,Demetri,1
975,976,,2,"Lamb, Mr. John Joseph",male,32.535640595957396,0,0,240261,10.7083,Unknown,Q,Mr,1,1,U,1,Lamb,1
976,977,,3,"Khalil, Mr. Betros",male,28.226255994772455,1,0,2660,14.4542,Unknown,C,Mr,2,2,U,2,Khalil,2
977,978,,3,"Barry, Miss. Julia",female,27.0,0,0,330844,7.8792,Unknown,Q,Miss,1,1,U,1,Barry,1
978,979,,3,"Badman, Miss. Emily Louisa",female,18.0,0,0,A/4 31416,8.05,Unknown,S,Miss,1,1,U,1,Badman,1
979,980,,3,"O'Donoghue, Ms. Bridget",female,32.49434306285119,0,0,364856,7.75,Unknown,Q,Mrs,1,1,U,1,O'Donoghue,1
980,981,,2,"Wells, Master. Ralph Lester",male,2.0,1,1,29103,23.0,Unknown,S,Master,3,2,U,2,Wells,3
981,982,,3,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22.0,1,0,347072,13.9,Unknown,S,Mrs,2,2,U,2,Dyker,2
982,983,,3,"Pedersen, Mr. Olaf",male,28.226255994772455,0,0,345498,7.775,Unknown,S,Mr,1,1,U,1,Pedersen,1
983,984,,1,"Davidson, Mrs. Thornton (Orian Hays)",female,27.0,1,2,F.C. 12750,52.0,B71,S,Mrs,4,2,B,2,Davidson,2
984,985,,3,"Guest, Mr. Robert",male,28.226255994772455,0,0,376563,8.05,Unknown,S,Mr,1,1,U,1,Guest,1
985,986,,1,"Birnbaum, Mr. Jakob",male,25.0,0,0,13905,26.0,Unknown,C,Mr,1,1,U,1,Birnbaum,1
986,987,,3,"Tenglin, Mr. Gunnar Isidor",male,25.0,0,0,350033,7.7958,Unknown,S,Mr,1,1,U,1,Tenglin,1
987,988,,1,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",female,76.0,1,0,19877,78.85,C46,S,Mrs,2,2,C,2,Cavendish,2
988,989,,3,"Makinen, Mr. Kalle Edvard",male,29.0,0,0,STON/O 2. 3101268,7.925,Unknown,S,Mr,1,1,U,1,Makinen,1
989,990,,3,"Braf, Miss. Elin Ester Maria",female,20.0,0,0,347471,7.8542,Unknown,S,Miss,1,1,U,1,Braf,1
990,991,,3,"Nancarrow, Mr. William Henry",male,33.0,0,0,A./5. 3338,8.05,Unknown,S,Mr,1,1,U,1,Nancarrow,1
991,992,,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",female,43.0,1,0,11778,55.4417,C116,C,Mrs,2,2,C,2,Stengel,2
992,993,,2,"Weisz, Mr. Leopold",male,27.0,1,0,228414,26.0,Unknown,S,Mr,2,2,U,2,Weisz,2
993,994,,3,"Foley, Mr. William",male,28.226255994772455,0,0,365235,7.75,Unknown,Q,Mr,1,1,U,1,Foley,2
994,995,,3,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,0,0,347070,7.775,Unknown,S,Mr,1,1,U,1,Johansson Palmquist,1
995,996,,3,"Thomas, Mrs. Alexander (Thamine Thelma"")""",female,16.0,1,1,2625,8.5167,Unknown,C,Mrs,3,2,U,2,Thomas,5
996,997,,3,"Holthen, Mr. Johan Martin",male,28.0,0,0,C 4001,22.525,Unknown,S,Mr,1,1,U,2,Holthen,1
997,998,,3,"Buckley, Mr. Daniel",male,21.0,0,0,330920,7.8208,Unknown,Q,Mr,1,1,U,1,Buckley,2
998,999,,3,"Ryan, Mr. Edward",male,28.226255994772455,0,0,383162,7.75,Unknown,Q,Mr,1,1,U,1,Ryan,2
999,1000,,3,"Willer, Mr. Aaron (Abi Weller"")""",male,28.226255994772455,0,0,3410,8.7125,Unknown,S,Mr,1,1,U,1,Willer,1
1000,1001,,2,"Swane, Mr. George",male,18.5,0,0,248734,13.0,F,S,Mr,1,1,F,1,Swane,1
1001,1002,,2,"Stanton, Mr. Samuel Ward",male,41.0,0,0,237734,15.0458,Unknown,C,Mr,1,1,U,1,Stanton,1
1002,1003,,3,"Shine, Miss. Ellen Natalia",female,17.333729506491817,0,0,330968,7.7792,Unknown,Q,Miss,1,1,U,1,Shine,1
1003,1004,,1,"Evans, Miss. Edith Corse",female,36.0,0,0,PC 17531,31.6792,A29,C,Miss,1,1,A,1,Evans,1
1004,1005,,3,"Buckley, Miss. Katherine",female,18.5,0,0,329944,7.2833,Unknown,Q,Miss,1,1,U,1,Buckley,2
1005,1006,,1,"Straus, Mrs. Isidor (Rosalie Ida Blun)",female,63.0,1,0,PC 17483,221.7792,C55 C57,S,Mrs,2,2,C,2,Straus,2
1006,1007,,3,"Chronopoulos, Mr. Demetrios",male,18.0,1,0,2680,14.4542,Unknown,C,Mr,2,2,U,2,Chronopoulos,2
1007,1008,,3,"Thomas, Mr. John",male,28.226255994772455,0,0,2681,6.4375,Unknown,C,Mr,1,1,U,1,Thomas,5
1008,1009,,3,"Sandstrom, Miss. Beatrice Irene",female,1.0,1,1,PP 9549,16.7,G6,S,Miss,3,2,G,2,Sandstrom,3
1009,1010,,1,"Beattie, Mr. Thomson",male,36.0,0,0,13050,75.2417,C6,C,Mr,1,1,C,2,Beattie,1
1010,1011,,2,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",female,29.0,1,0,SC/AH 29037,26.0,Unknown,S,Mrs,2,2,U,2,Chapman,3
1011,1012,,2,"Watt, Miss. Bertha J",female,12.0,0,0,C.A. 33595,15.75,Unknown,S,Miss,1,1,U,2,Watt,2
1012,1013,,3,"Kiernan, Mr. John",male,28.226255994772455,1,0,367227,7.75,Unknown,Q,Mr,2,2,U,1,Kiernan,2
1013,1014,,1,"Schabert, Mrs. Paul (Emma Mock)",female,35.0,1,0,13236,57.75,C28,C,Mrs,2,2,C,2,Schabert,1
1014,1015,,3,"Carver, Mr. Alfred John",male,28.0,0,0,392095,7.25,Unknown,S,Mr,1,1,U,1,Carver,1
1015,1016,,3,"Kennedy, Mr. John",male,28.226255994772455,0,0,368783,7.75,Unknown,Q,Mr,1,1,U,1,Kennedy,1
1016,1017,,3,"Cribb, Miss. Laura Alice",female,17.0,0,1,371362,16.1,Unknown,S,Miss,2,2,U,2,Cribb,2
1017,1018,,3,"Brobeck, Mr. Karl Rudolf",male,22.0,0,0,350045,7.7958,Unknown,S,Mr,1,1,U,1,Brobeck,1
1018,1019,,3,"McCoy, Miss. Alicia",female,17.333729506491817,2,0,367226,23.25,Unknown,Q,Miss,3,2,U,2,McCoy,3
1019,1020,,2,"Bowenur, Mr. Solomon",male,42.0,0,0,211535,13.0,Unknown,S,Mr,1,1,U,1,Bowenur,1
1020,1021,,3,"Petersen, Mr. Marius",male,24.0,0,0,342441,8.05,Unknown,S,Mr,1,1,U,1,Petersen,1
1021,1022,,3,"Spinner, Mr. Henry John",male,32.0,0,0,STON/OQ. 369943,8.05,Unknown,S,Mr,1,1,U,1,Spinner,1
1022,1023,,1,"Gracie, Col. Archibald IV",male,53.0,0,0,113780,28.5,C51,C,Officer,1,1,C,1,Gracie,1
1023,1024,,3,"Lefebre, Mrs. Frank (Frances)",female,32.49434306285119,0,4,4133,25.4667,Unknown,S,Mrs,5,1,U,1,Lefebre,5
1024,1025,,3,"Thomas, Mr. Charles P",male,28.226255994772455,1,0,2621,6.4375,Unknown,C,Mr,2,2,U,1,Thomas,5
1025,1026,,3,"Dintcheff, Mr. Valtcho",male,43.0,0,0,349226,7.8958,Unknown,S,Mr,1,1,U,1,Dintcheff,1
1026,1027,,3,"Carlsson, Mr. Carl Robert",male,24.0,0,0,350409,7.8542,Unknown,S,Mr,1,1,U,1,Carlsson,3
1027,1028,,3,"Zakarian, Mr. Mapriededer",male,26.5,0,0,2656,7.225,Unknown,C,Mr,1,1,U,1,Zakarian,2
1028,1029,,2,"Schmidt, Mr. August",male,26.0,0,0,248659,13.0,Unknown,S,Mr,1,1,U,1,Schmidt,1
1029,1030,,3,"Drapkin, Miss. Jennie",female,23.0,0,0,SOTON/OQ 392083,8.05,Unknown,S,Miss,1,1,U,1,Drapkin,1
1030,1031,,3,"Goodwin, Mr. Charles Frederick",male,40.0,1,6,CA 2144,46.9,Unknown,S,Mr,8,0,U,1,Goodwin,8
1031,1032,,3,"Goodwin, Miss. Jessie Allis",female,10.0,5,2,CA 2144,46.9,Unknown,S,Miss,8,0,U,1,Goodwin,8
1032,1033,,1,"Daniels, Miss. Sarah",female,33.0,0,0,113781,151.55,Unknown,S,Miss,1,1,U,1,Daniels,1
1033,1034,,1,"Ryerson, Mr. Arthur Larned",male,61.0,1,3,PC 17608,262.375,B57 B59 B63 B66,C,Mr,5,1,B,1,Ryerson,5
1034,1035,,2,"Beauchamp, Mr. Henry James",male,28.0,0,0,244358,26.0,Unknown,S,Mr,1,1,U,2,Beauchamp,1
1035,1036,,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",male,42.0,0,0,17475,26.55,Unknown,S,Mr,1,1,U,1,Lindeberg-Lind,1
1036,1037,,3,"Vander Planke, Mr. Julius",male,31.0,3,0,345763,18.0,Unknown,S,Mr,4,2,U,2,Vander Planke,4
1037,1038,,1,"Hilliard, Mr. Herbert Henry",male,41.51911940270861,0,0,17463,51.8625,E46,S,Mr,1,1,E,2,Hilliard,1
1038,1039,,3,"Davies, Mr. Evan",male,22.0,0,0,SC/A4 23568,8.05,Unknown,S,Mr,1,1,U,1,Davies,7
1039,1040,,1,"Crafton, Mr. John Bertram",male,41.51911940270861,0,0,113791,26.55,Unknown,S,Mr,1,1,U,1,Crafton,1
1040,1041,,2,"Lahtinen, Rev. William",male,30.0,1,1,250651,26.0,Unknown,S,Officer,3,2,U,2,Lahtinen,2
1041,1042,,1,"Earnshaw, Mrs. Boulton (Olive Potter)",female,23.0,0,1,11767,83.1583,C54,C,Mrs,2,2,C,2,Earnshaw,1
1042,1043,,3,"Matinoff, Mr. Nicola",male,28.226255994772455,0,0,349255,7.8958,Unknown,C,Mr,1,1,U,1,Matinoff,1
1043,1044,,3,"Storey, Mr. Thomas",male,60.5,0,0,3701,8.05,Unknown,S,Mr,1,1,U,1,Storey,1
1044,1045,,3,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36.0,0,2,350405,12.1833,Unknown,S,Mrs,3,2,U,2,Klasen,3
1045,1046,,3,"Asplund, Master. Filip Oscar",male,13.0,4,2,347077,31.3875,Unknown,S,Master,7,1,U,1,Asplund,8
1046,1047,,3,"Duquemin, Mr. Joseph",male,24.0,0,0,S.O./P.P. 752,7.55,Unknown,S,Mr,1,1,U,1,Duquemin,1
1047,1048,,1,"Bird, Miss. Ellen",female,29.0,0,0,PC 17483,221.7792,C97,S,Miss,1,1,C,2,Bird,1
1048,1049,,3,"Lundin, Miss. Olga Elida",female,23.0,0,0,347469,7.8542,Unknown,S,Miss,1,1,U,1,Lundin,1
1049,1050,,1,"Borebank, Mr. John James",male,42.0,0,0,110489,26.55,D22,S,Mr,1,1,D,1,Borebank,1
1050,1051,,3,"Peacock, Mrs. Benjamin (Edith Nile)",female,26.0,0,2,SOTON/O.Q. 3101315,13.775,Unknown,S,Mrs,3,2,U,2,Peacock,3
1051,1052,,3,"Smyth, Miss. Julia",female,17.333729506491817,0,0,335432,7.7333,Unknown,Q,Miss,1,1,U,1,Smyth,1
1052,1053,,3,"Touma, Master. Georges Youssef",male,7.0,1,1,2650,15.2458,Unknown,C,Master,3,2,U,2,Touma,3
1053,1054,,2,"Wright, Miss. Marion",female,26.0,0,0,220844,13.5,Unknown,S,Miss,1,1,U,1,Wright,2
1054,1055,,3,"Pearce, Mr. Ernest",male,28.226255994772455,0,0,343271,7.0,Unknown,S,Mr,1,1,U,1,Pearce,1
1055,1056,,2,"Peruschitz, Rev. Joseph Maria",male,41.0,0,0,237393,13.0,Unknown,S,Officer,1,1,U,1,Peruschitz,1
1056,1057,,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26.0,1,1,315153,22.025,Unknown,S,Mrs,3,2,U,2,Kink-Heilmann,3
1057,1058,,1,"Brandeis, Mr. Emil",male,48.0,0,0,PC 17591,50.4958,B10,C,Mr,1,1,B,1,Brandeis,1
1058,1059,,3,"Ford, Mr. Edward Watson",male,18.0,2,2,W./C. 6608,34.375,Unknown,S,Mr,5,1,U,1,Ford,6
1059,1060,,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",female,43.11469647488398,0,0,17770,27.7208,Unknown,C,Mrs,1,1,U,1,Cassebeer,1
1060,1061,,3,"Hellstrom, Miss. Hilda Maria",female,22.0,0,0,7548,8.9625,Unknown,S,Miss,1,1,U,1,Hellstrom,1
1061,1062,,3,"Lithman, Mr. Simon",male,28.226255994772455,0,0,S.O./P.P. 251,7.55,Unknown,S,Mr,1,1,U,1,Lithman,1
1062,1063,,3,"Zakarian, Mr. Ortin",male,27.0,0,0,2670,7.225,Unknown,C,Mr,1,1,U,1,Zakarian,2
1063,1064,,3,"Dyker, Mr. Adolf Fredrik",male,23.0,1,0,347072,13.9,Unknown,S,Mr,2,2,U,2,Dyker,2
1064,1065,,3,"Torfa, Mr. Assad",male,28.226255994772455,0,0,2673,7.2292,Unknown,C,Mr,1,1,U,1,Torfa,1
1065,1066,,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0,1,5,347077,31.3875,Unknown,S,Mr,7,1,U,1,Asplund,8
1066,1067,,2,"Brown, Miss. Edith Eileen",female,15.0,0,2,29750,39.0,Unknown,S,Miss,3,2,U,2,Brown,6
1067,1068,,2,"Sincock, Miss. Maude",female,20.0,0,0,C.A. 33112,36.75,Unknown,S,Miss,1,1,U,2,Sincock,1
1068,1069,,1,"Stengel, Mr. Charles Emil Henry",male,54.0,1,0,11778,55.4417,C116,C,Mr,2,2,C,2,Stengel,2
1069,1070,,2,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",female,36.0,0,3,230136,39.0,F4,S,Mrs,4,2,F,2,Becker,4
1070,1071,,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",female,64.0,0,2,PC 17756,83.1583,E45,C,Mrs,3,2,E,2,Compton,3
1071,1072,,2,"McCrie, Mr. James Matthew",male,30.0,0,0,233478,13.0,Unknown,S,Mr,1,1,U,1,McCrie,1
1072,1073,,1,"Compton, Mr. Alexander Taylor Jr",male,37.0,1,1,PC 17756,83.1583,E52,C,Mr,3,2,E,2,Compton,3
1073,1074,,1,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",female,18.0,1,0,113773,53.1,D30,S,Mrs,2,2,D,2,Marvin,2
1074,1075,,3,"Lane, Mr. Patrick",male,28.226255994772455,0,0,7935,7.75,Unknown,Q,Mr,1,1,U,1,Lane,1
1075,1076,,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",female,27.0,1,1,PC 17558,247.5208,B58 B60,C,Mrs,3,2,B,2,Douglas,3
1076,1077,,2,"Maybery, Mr. Frank Hubert",male,40.0,0,0,239059,16.0,Unknown,S,Mr,1,1,U,1,Maybery,1
1077,1078,,2,"Phillips, Miss. Alice Frances Louisa",female,21.0,0,1,S.O./P.P. 2,21.0,Unknown,S,Miss,2,2,U,2,Phillips,3
1078,1079,,3,"Davies, Mr. Joseph",male,17.0,2,0,A/4 48873,8.05,Unknown,S,Mr,3,2,U,1,Davies,7
1079,1080,,3,"Sage, Miss. Ada",female,17.333729506491817,8,2,CA. 2343,69.55,Unknown,S,Miss,11,0,U,0,Sage,11
1080,1081,,2,"Veal, Mr. James",male,40.0,0,0,28221,13.0,Unknown,S,Mr,1,1,U,1,Veal,1
1081,1082,,2,"Angle, Mr. William A",male,34.0,1,0,226875,26.0,Unknown,S,Mr,2,2,U,2,Angle,2
1082,1083,,1,"Salomon, Mr. Abraham L",male,41.51911940270861,0,0,111163,26.0,Unknown,S,Mr,1,1,U,1,Salomon,1
1083,1084,,3,"van Billiard, Master. Walter John",male,11.5,1,1,A/5. 851,14.5,Unknown,S,Master,3,2,U,2,van Billiard,3
1084,1085,,2,"Lingane, Mr. John",male,61.0,0,0,235509,12.35,Unknown,Q,Mr,1,1,U,1,Lingane,1
1085,1086,,2,"Drew, Master. Marshall Brines",male,8.0,0,2,28220,32.5,Unknown,S,Master,3,2,U,2,Drew,3
1086,1087,,3,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,0,0,347465,7.8542,Unknown,S,Mr,1,1,U,1,Karlsson,3
1087,1088,,1,"Spedden, Master. Robert Douglas",male,6.0,0,2,16966,134.5,E34,C,Master,3,2,E,1,Spedden,3
1088,1089,,3,"Nilsson, Miss. Berta Olivia",female,18.0,0,0,347066,7.775,Unknown,S,Miss,1,1,U,1,Nilsson,3
1089,1090,,2,"Baimbrigge, Mr. Charles Robert",male,23.0,0,0,C.A. 31030,10.5,Unknown,S,Mr,1,1,U,1,Baimbrigge,1
1090,1091,,3,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,32.49434306285119,0,0,65305,8.1125,Unknown,S,Mrs,1,1,U,1,Rasmussen,1
1091,1092,,3,"Murphy, Miss. Nora",female,17.333729506491817,0,0,36568,15.5,Unknown,Q,Miss,1,1,U,2,Murphy,3
1092,1093,,3,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.33,0,2,347080,14.4,Unknown,S,Master,3,2,U,2,Danbom,3
1093,1094,,1,"Astor, Col. John Jacob",male,47.0,1,0,PC 17757,227.525,C62 C64,C,Officer,2,2,C,1,Astor,2
1094,1095,,2,"Quick, Miss. Winifred Vera",female,8.0,1,1,26360,26.0,Unknown,S,Miss,3,2,U,2,Quick,3
1095,1096,,2,"Andrew, Mr. Frank Thomas",male,25.0,0,0,C.A. 34050,10.5,Unknown,S,Mr,1,1,U,1,Andrew,2
1096,1097,,1,"Omont, Mr. Alfred Fernand",male,41.51911940270861,0,0,F.C. 12998,25.7417,Unknown,C,Mr,1,1,U,1,Omont,1
1097,1098,,3,"McGowan, Miss. Katherine",female,35.0,0,0,9232,7.75,Unknown,Q,Miss,1,1,U,1,McGowan,2
1098,1099,,2,"Collett, Mr. Sidney C Stuart",male,24.0,0,0,28034,10.5,Unknown,S,Mr,1,1,U,1,Collett,1
1099,1100,,1,"Rosenbaum, Miss. Edith Louise",female,33.0,0,0,PC 17613,27.7208,A11,C,Miss,1,1,A,1,Rosenbaum,1
1100,1101,,3,"Delalic, Mr. Redjo",male,25.0,0,0,349250,7.8958,Unknown,S,Mr,1,1,U,1,Delalic,1
1101,1102,,3,"Andersen, Mr. Albert Karvin",male,32.0,0,0,C 4001,22.525,Unknown,S,Mr,1,1,U,2,Andersen,1
1102,1103,,3,"Finoli, Mr. Luigi",male,28.226255994772455,0,0,SOTON/O.Q. 3101308,7.05,Unknown,S,Mr,1,1,U,1,Finoli,1
1103,1104,,2,"Deacon, Mr. Percy William",male,17.0,0,0,S.O.C. 14879,73.5,Unknown,S,Mr,1,1,U,1,Deacon,1
1104,1105,,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",female,60.0,1,0,24065,26.0,Unknown,S,Mrs,2,2,U,2,Howard,3
1105,1106,,3,"Andersson, Miss. Ida Augusta Margareta",female,38.0,4,2,347091,7.775,Unknown,S,Miss,7,1,U,1,Andersson,11
1106,1107,,1,"Head, Mr. Christopher",male,42.0,0,0,113038,42.5,B11,S,Mr,1,1,B,1,Head,1
1107,1108,,3,"Mahon, Miss. Bridget Delia",female,17.333729506491817,0,0,330924,7.8792,Unknown,Q,Miss,1,1,U,1,Mahon,2
1108,1109,,1,"Wick, Mr. George Dennick",male,57.0,1,1,36928,164.8667,Unknown,S,Mr,3,2,U,2,Wick,3
1109,1110,,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",female,50.0,1,1,113503,211.5,C80,C,Mrs,3,2,C,1,Widener,3
1110,1111,,3,"Thomson, Mr. Alexander Morrison",male,28.226255994772455,0,0,32302,8.05,Unknown,S,Mr,1,1,U,1,Thomson,1
1111,1112,,2,"Duran y More, Miss. Florentina",female,30.0,1,0,SC/PARIS 2148,13.8583,Unknown,C,Miss,2,2,U,1,Duran y More,2
1112,1113,,3,"Reynolds, Mr. Harold J",male,21.0,0,0,342684,8.05,Unknown,S,Mr,1,1,U,1,Reynolds,1
1113,1114,,2,"Cook, Mrs. (Selena Rogers)",female,22.0,0,0,W./C. 14266,10.5,F33,S,Mrs,1,1,F,1,Cook,2
1114,1115,,3,"Karlsson, Mr. Einar Gervasius",male,21.0,0,0,350053,7.7958,Unknown,S,Mr,1,1,U,1,Karlsson,3
1115,1116,,1,"Candee, Mrs. Edward (Helen Churchill Hungerford)",female,53.0,0,0,PC 17606,27.4458,Unknown,C,Mrs,1,1,U,1,Candee,1
1116,1117,,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",female,32.49434306285119,0,2,2661,15.2458,Unknown,C,Mrs,3,2,U,2,Moubarek,3
1117,1118,,3,"Asplund, Mr. Johan Charles",male,23.0,0,0,350054,7.7958,Unknown,S,Mr,1,1,U,1,Asplund,8
1118,1119,,3,"McNeill, Miss. Bridget",female,17.333729506491817,0,0,370368,7.75,Unknown,Q,Miss,1,1,U,1,McNeill,1
1119,1120,,3,"Everett, Mr. Thomas James",male,40.5,0,0,C.A. 6212,15.1,Unknown,S,Mr,1,1,U,2,Everett,1
1120,1121,,2,"Hocking, Mr. Samuel James Metcalfe",male,36.0,0,0,242963,13.0,Unknown,S,Mr,1,1,U,1,Hocking,4
1121,1122,,2,"Sweet, Mr. George Frederick",male,14.0,0,0,220845,65.0,Unknown,S,Mr,1,1,U,1,Sweet,1
1122,1123,,1,"Willard, Miss. Constance",female,21.0,0,0,113795,26.55,Unknown,S,Miss,1,1,U,1,Willard,1
1123,1124,,3,"Wiklund, Mr. Karl Johan",male,21.0,1,0,3101266,6.4958,Unknown,S,Mr,2,2,U,1,Wiklund,2
